ip,click date,Agency,product code,travel date,Continent,Country,City,Flight,Product type,Price,Travel Period,id
1.2******127,12/15/16,HN,HNAPP179PRY,1/13/17,Asia,Philippines,Details,PRY,P,779000,5,4072
1.2******127,12/15/16,HN,HNAPP179PRY,1/16/17,Asia,Philippines,Details,PRY,P,679000,5,4073
1.2******127,12/15/16,HN,HNAPP179PRY,1/10/17,Asia,Philippines,Details,PRY,P,729000,5,4074
1.2******127,12/15/16,HN,HNAPP179PRY,1/4/17,Asia,Philippines,Details,PRY,P,739000,5,4075
1.2******127,12/15/16,HN,HNAPP179PRY,1/16/17,Asia,Philippines,Details,PRY,P,679000,5,4076
1.2******127,12/15/16,HN,HNAPP179PRY,1/10/17,Asia,Philippines,Details,PRY,P,729000,5,4077
1.2******127,12/15/16,HN,HNAPP179PRY,1/17/17,Asia,Philippines,Details,PRY,P,729000,5,4078
1.2******127,12/15/16,HN,HNAPP179PRY,1/23/17,Asia,Philippines,Details,PRY,P,729000,5,4079
1.2******127,12/15/16,HN,HNAPP179PRY,1/13/17,Asia,Philippines,Details,PRY,P,779000,5,4080
1.2******127,12/15/16,HN,HNAPP179PRY,1/14/17,Asia,Philippines,Details,PRY,P,679000,5,4081
1.2******127,12/15/16,HN,HNAPP179PRY,1/16/17,Asia,Philippines,Details,PRY,P,679000,5,4082
1.2******127,12/15/16,LT093,LT0937496AAARS,12/19/16,Asia,Malaysia,Kota Kinabalu,RS,P,699000,5,4083
1.2******127,12/15/16,LT093,LT0937496AAARS,1/9/17,Asia,Malaysia,Kota Kinabalu,RS,P,899000,5,4084
114******02.58,12/15/16,HN,HNCHA823ZE8,12/30/16,Asia,Hong Kong,Hong Kong,ZE8,F,742100,3,4085
122******7.127,12/15/16,HN,HNCHA823ZE8,2/12/17,Asia,Hong Kong,Hong Kong,ZE8,F,601000,3,4086
183******54.161,12/15/16,MD,MDAMP700LJXF,12/26/16,Asia,Malaysia,Kota Kinabalu,LJXF,P,1179000,5,4087
118******8.49,12/15/16,KR,KR150201693KE,1/19/17,Europe,Monaco,Monaco,KE,P,2290000,9,4088
118******8.49,12/15/16,KR,KR150201693KE,1/19/17,Europe,Swiss,Interlaken,KE,P,2290000,9,4089
118******8.49,12/15/16,KR,KR150201693KE,1/19/17,Europe,France,Nice,KE,P,2290000,9,4090
118******8.49,12/15/16,KR,KR150201693KE,1/19/17,Europe,France,Paris,KE,P,2290000,9,4091
118******8.49,12/15/16,KR,KR150201693KE,1/19/17,Europe,Italy,Rome,KE,P,2290000,9,4092
118******8.49,12/15/16,KR,KR150201693KE,1/19/17,Europe,Italy,Milan,KE,P,2290000,9,4093
118******8.49,12/15/16,KR,KR150201693KE,1/19/17,Europe,Italy,Venice,KE,P,2290000,9,4094
118******8.49,12/15/16,KR,KR150201693KE,1/19/17,Europe,Italy,Pompeii,KE,P,2290000,9,4095
118******8.49,12/15/16,KR,KR150201693KE,1/19/17,Europe,Italy,Florence,KE,P,2290000,9,4096
121******8.207,12/15/16,MD,MDAPE320PRM7,2/12/17,Asia,Philippines,Boracay,PRM7,P,929000,5,4097
125******06.54,12/15/16,JU,JUAVP2097C2,1/9/17,Asia,Vietnam,Hanoi,7C2,P,499000,5,4098
125******06.54,12/15/16,JU,JUAVP2097C2,1/9/17,Asia,Vietnam,Halong Bay,7C2,P,499000,5,4099
125******06.54,12/15/16,JU,JUAVP2097C2,3/1/17,Asia,Vietnam,Hanoi,7C2,P,299000,5,4100
125******06.54,12/15/16,JU,JUAVP2097C2,3/1/17,Asia,Vietnam,Halong Bay,7C2,P,299000,5,4101
59.******.236,12/15/16,HN,HNABP100LJB,2/15/17,Asia,Thailand,Phuket,LJB,P,663000,5,4102
59.******.236,12/15/16,HN,HNABA1997CA,2/15/17,Asia,Thailand,Phuket,7CA,F,683000,6,4103
59.******.236,12/15/16,MD,MDATP202LJ60,2/16/17,Asia,Thailand,Phuket,LJ60,P,719000,6,4104
221******28.75,12/15/16,HN,HNCJP888MU1,1/30/17,Asia,China,Zhangjiajie,MU1,P,629000,5,4105
221******28.75,12/15/16,HN,HNCJP888MU1,1/30/17,Asia,China,Sale,MU1,P,629000,5,4106
125******00.12,12/15/16,MD,MDATP1007C12,12/29/16,Asia,Thailand,Bangkok,7C12,P,629000,5,4107
125******00.12,12/15/16,MD,MDATP1007C12,12/29/16,Asia,Thailand,Pattaya,7C12,P,629000,5,4108
125******00.12,12/15/16,JU,JUABP6717C2,12/29/16,Asia,Thailand,Bangkok,7C2,P,1039000,5,4109
125******00.12,12/15/16,JU,JUABP6717C2,12/29/16,Asia,Thailand,Pattaya,7C2,P,1039000,5,4110
125******00.12,12/15/16,HN,HNAAP101XJ2,1/30/17,Asia,Thailand,Bangkok,XJ2,P,640000,5,4111
125******00.12,12/15/16,HN,HNAAP101XJ2,1/30/17,Asia,Thailand,Pattaya,XJ2,P,640000,5,4112
125******00.12,12/15/16,HN,HNAAP100ZEY,12/29/16,Asia,Thailand,Bangkok,ZEY,P,889000,5,4113
125******00.12,12/15/16,HN,HNAAP100ZEY,12/29/16,Asia,Thailand,Pattaya,ZEY,P,889000,5,4114
125******00.12,12/15/16,KR,KR12020141237C,12/29/16,Asia,Thailand,Bangkok,7C,P,849000,5,4115
125******00.12,12/15/16,HN,HNAAP7007CB,12/29/16,Asia,Thailand,Bangkok,7CB,P,870000,5,4116
125******00.12,12/15/16,HN,HNAAP7007CB,12/29/16,Asia,Thailand,Pattaya,7CB,P,870000,5,4117
125******00.12,12/15/16,MD,MDATP104TW61,12/29/16,Asia,Thailand,Bangkok,TW61,P,649000,5,4118
125******00.12,12/15/16,MD,MDATP104TW61,12/29/16,Asia,Thailand,Pattaya,TW61,P,649000,5,4119
125******00.12,12/15/16,MD,MDATE101TWC1,12/29/16,Asia,Thailand,Bangkok,TWC1,P,869000,5,4120
125******00.12,12/15/16,MD,MDATE101TWC1,12/29/16,Asia,Thailand,Pattaya,TWC1,P,869000,5,4121
125******00.12,12/15/16,MD,MDBTP101KEC,12/29/16,Asia,Thailand,Bangkok,KEC,P,949000,5,4122
125******00.12,12/15/16,MD,MDBTP101KEC,12/29/16,Asia,Thailand,Pattaya,KEC,P,949000,5,4123
61.******.99,12/15/16,JU,JUAUP704OZ7,12/28/16,Asia,Vietnam,Danang,OZ7,P,679000,5,4124
61.******.99,12/15/16,JU,JUAUP704OZ7,12/28/16,Asia,Vietnam,Hoi An,OZ7,P,679000,5,4125
61.******.99,12/15/16,JU,JUAUP704OZ7,1/4/17,Asia,Vietnam,Danang,OZ7,P,689000,5,4126
61.******.99,12/15/16,JU,JUAUP704OZ7,1/4/17,Asia,Vietnam,Hoi An,OZ7,P,689000,5,4127
61.******.99,12/15/16,HN,HNAWP111OZB,1/3/17,Asia,India,Agra,OZB,P,1390000,6,4128
61.******.99,12/15/16,HN,HNAWP111OZB,1/3/17,Asia,India,Jaipur,OZB,P,1390000,6,4129
61.******.99,12/15/16,HN,HNAWP111OZB,1/3/17,Asia,India,Delhi,OZB,P,1390000,6,4130
61.******.99,12/15/16,HN,HNAWP111OZB,1/3/17,Asia,India,Agra,OZB,P,1390000,6,4131
61.******.99,12/15/16,HN,HNAWP111OZB,1/3/17,Asia,India,Jaipur,OZB,P,1390000,6,4132
61.******.99,12/15/16,HN,HNAWP111OZB,1/3/17,Asia,India,Delhi,OZB,P,1390000,6,4133
61.******.151,12/15/16,LT003,LT0037423AAAQR,2/21/17,Europe,Bosnia,Mostar,QR,P,1690000,8,4134
61.******.151,12/15/16,LT003,LT0037423AAAQR,2/21/17,Europe,Bosnia,Sarajevo,QR,P,1690000,8,4135
61.******.151,12/15/16,LT003,LT0037423AAAQR,2/21/17,Europe,Slovenian,Ljubljana,QR,P,1690000,8,4136
61.******.151,12/15/16,LT003,LT0037423AAAQR,2/21/17,Europe,Croatia,Zagreb,QR,P,1690000,8,4137
61.******.151,12/15/16,LT003,LT0037423AAAQR,2/21/17,Europe,Croatia,Split,QR,P,1690000,8,4138
61.******.151,12/15/16,LT003,LT0037423AAAQR,2/21/17,Europe,Croatia,Trogir,QR,P,1690000,8,4139
61.******.151,12/15/16,LT003,LT0037423AAAQR,2/21/17,Europe,Croatia,Plitvice Lakes,QR,P,1690000,8,4140
175******5.248,12/15/16,HJ,HJKW20852LJ2,2/21/17,Asia,Japan,Osaka,LJ2,F,549000,3,4141
175******5.248,12/15/16,MD,MDAPP401PRD3,2/13/17,Asia,Philippines,Details,PRD3,P,449000,5,4142
175******32.183,12/15/16,HN,HNAPP1005J2,1/6/17,Asia,Philippines,Manila,5J2,P,489000,4,4143
175******32.183,12/15/16,HN,HNAPP1005J2,1/2/17,Asia,Philippines,Manila,5J2,P,449000,4,4144
175******32.183,12/15/16,HN,HNAPP1005J2,1/6/17,Asia,Philippines,Manila,5J2,P,489000,4,4145
175******32.183,12/15/16,HN,HNAPP1005J2,1/8/17,Asia,Philippines,Manila,5J2,P,449000,4,4146
175******9.119,12/15/16,HN,HNAVP106VJ3,1/4/17,Asia,Vietnam,Hanoi,VJ3,P,549000,5,4147
175******9.119,12/15/16,HN,HNAVP106VJ3,1/4/17,Asia,Vietnam,Halong Bay,VJ3,P,549000,5,4148
175******9.119,12/15/16,HN,HNAVP106VJ3,1/4/17,Asia,Vietnam,Hai Phong,VJ3,P,549000,5,4149
121******8.207,12/15/16,HN,HNAAP101XJ2,2/11/17,Asia,Thailand,Bangkok,XJ2,P,680000,5,4150
121******8.207,12/15/16,HN,HNAAP101XJ2,2/11/17,Asia,Thailand,Pattaya,XJ2,P,680000,5,4151
121******8.207,12/15/16,HN,HNAAP101XJ2,2/12/17,Asia,Thailand,Bangkok,XJ2,P,680000,5,4152
121******8.207,12/15/16,HN,HNAAP101XJ2,2/12/17,Asia,Thailand,Pattaya,XJ2,P,680000,5,4153
39.******6.152,12/15/16,HN,HNAPP1005J2,2/24/17,Asia,Philippines,Manila,5J2,P,339000,4,4154
121******8.207,12/15/16,HN,HNABP100LJB,2/11/17,Asia,Thailand,Phuket,LJB,P,663000,5,4155
39.******6.152,12/15/16,HN,HNCHA823ZE8,12/29/16,Asia,Hong Kong,Hong Kong,ZE8,F,702100,3,4156
121******8.207,12/15/16,HN,HNAAP101XJ2,2/13/17,Asia,Thailand,Bangkok,XJ2,P,640000,5,4157
121******8.207,12/15/16,HN,HNAAP101XJ2,2/13/17,Asia,Thailand,Pattaya,XJ2,P,640000,5,4158
39.******6.152,12/15/16,HJ,HJKW18922KE6,12/29/16,Asia,Hong Kong,Hong Kong,KE6,P,899000,3,4159
218******6.76,12/15/16,JU,JUAMP1017C2,12/21/16,Asia,Malaysia,Kota Kinabalu,7C2,P,499000,5,4160
218******6.76,12/15/16,JU,JUAMP1017C2,12/21/16,Asia,Malaysia,Kota Kinabalu,7C2,P,499000,5,4161
39.******6.152,12/15/16,HJ,HJKW18922KE6,1/6/17,Asia,Hong Kong,Hong Kong,KE6,P,799000,3,4162
39.******6.152,12/15/16,HJ,HJKW18922KE6,1/13/17,Asia,Hong Kong,Hong Kong,KE6,P,799000,3,4163
39.******6.152,12/15/16,HJ,HJKW18922KE6,1/6/17,Asia,Hong Kong,Hong Kong,KE6,P,799000,3,4164
39.******6.152,12/15/16,HJ,HJKW18922KE6,2/10/17,Asia,Hong Kong,Hong Kong,KE6,P,899000,3,4165
39.******6.152,12/15/16,HJ,HJKW18922KE6,2/17/17,Asia,Hong Kong,Hong Kong,KE6,P,899000,3,4166
39.******6.152,12/15/16,HJ,HJKW18922KE6,2/24/17,Asia,Hong Kong,Hong Kong,KE6,P,899000,3,4167
39.******6.152,12/15/16,HJ,HJKW18922KE6,3/3/17,Asia,Hong Kong,Hong Kong,KE6,P,699000,3,4168
39.******6.152,12/15/16,HJ,HJKW18922KE6,2/3/17,Asia,Hong Kong,Hong Kong,KE6,P,899000,3,4169
39.******6.152,12/15/16,HJ,HJKW18922KE6,1/6/17,Asia,Hong Kong,Hong Kong,KE6,P,799000,3,4170
39.******6.152,12/15/16,HN,HNCHA823ZE8,1/12/17,Asia,Hong Kong,Hong Kong,ZE8,F,631000,3,4171
218******6.76,12/15/16,JU,JUAMP1017C2,12/19/16,Asia,Malaysia,Kota Kinabalu,7C2,P,449000,5,4172
218******6.76,12/15/16,JU,JUAMP1017C2,12/19/16,Asia,Malaysia,Kota Kinabalu,7C2,P,449000,5,4173
218******6.76,12/15/16,JU,JUAMP1017C2,12/19/16,Asia,Malaysia,Kota Kinabalu,7C2,P,449000,5,4174
61.******.188,12/15/16,KR,KR150200884KE,2/22/17,Europe,Turkey,Istanbul,KE,P,799000,9,4175
61.******.188,12/15/16,KR,KR150200884KE,2/22/17,Europe,Turkey,Pamukkale,KE,P,799000,9,4176
61.******.188,12/15/16,KR,KR150200884KE,2/22/17,Europe,Turkey,Aygall,KE,P,799000,9,4177
61.******.188,12/15/16,KR,KR150200884KE,2/22/17,Europe,Turkey,Antalya,KE,P,799000,9,4178
61.******.188,12/15/16,KR,KR150200884KE,2/22/17,Europe,Turkey,Konya,KE,P,799000,9,4179
61.******.188,12/15/16,KR,KR150200884KE,2/22/17,Europe,Turkey,Troy,KE,P,799000,9,4180
61.******.188,12/15/16,KR,KR150200884KE,3/29/17,Europe,Turkey,Istanbul,KE,P,949000,9,4181
61.******.188,12/15/16,KR,KR150200884KE,3/29/17,Europe,Turkey,Pamukkale,KE,P,949000,9,4182
61.******.188,12/15/16,KR,KR150200884KE,3/29/17,Europe,Turkey,Aygall,KE,P,949000,9,4183
61.******.188,12/15/16,KR,KR150200884KE,3/29/17,Europe,Turkey,Antalya,KE,P,949000,9,4184
61.******.188,12/15/16,KR,KR150200884KE,3/29/17,Europe,Turkey,Konya,KE,P,949000,9,4185
61.******.188,12/15/16,KR,KR150200884KE,3/29/17,Europe,Turkey,Troy,KE,P,949000,9,4186
61.******.188,12/15/16,KR,KR150200884KE,3/15/17,Europe,Turkey,Istanbul,KE,P,899000,9,4187
61.******.188,12/15/16,KR,KR150200884KE,3/15/17,Europe,Turkey,Pamukkale,KE,P,899000,9,4188
61.******.188,12/15/16,KR,KR150200884KE,3/15/17,Europe,Turkey,Aygall,KE,P,899000,9,4189
61.******.188,12/15/16,KR,KR150200884KE,3/15/17,Europe,Turkey,Antalya,KE,P,899000,9,4190
61.******.188,12/15/16,KR,KR150200884KE,3/15/17,Europe,Turkey,Konya,KE,P,899000,9,4191
61.******.188,12/15/16,KR,KR150200884KE,3/15/17,Europe,Turkey,Troy,KE,P,899000,9,4192
61.******.188,12/15/16,KR,KR150200884KE,4/12/17,Europe,Turkey,Istanbul,KE,P,849000,9,4193
61.******.188,12/15/16,KR,KR150200884KE,4/12/17,Europe,Turkey,Pamukkale,KE,P,849000,9,4194
61.******.188,12/15/16,KR,KR150200884KE,4/12/17,Europe,Turkey,Aygall,KE,P,849000,9,4195
61.******.188,12/15/16,KR,KR150200884KE,4/12/17,Europe,Turkey,Antalya,KE,P,849000,9,4196
61.******.188,12/15/16,KR,KR150200884KE,4/12/17,Europe,Turkey,Konya,KE,P,849000,9,4197
61.******.188,12/15/16,KR,KR150200884KE,4/12/17,Europe,Turkey,Troy,KE,P,849000,9,4198
112******96.116,12/15/16,HN,HNCHA823ZE8,12/28/16,Asia,Hong Kong,Hong Kong,ZE8,F,642100,3,4199
112******96.116,12/15/16,MD,MDAPE320PRM7,12/27/16,Asia,Philippines,Boracay,PRM7,P,969000,5,4200
112******28.201,12/15/16,HN,HNJKP764BKA,1/9/17,Asia,Japan,Beppu,BKA,P,475000,4,4201
112******28.201,12/15/16,HN,HNJKP764BKA,1/9/17,Asia,Japan,Yufuin,BKA,P,475000,4,4202
112******28.201,12/15/16,HN,HNJKP764BKA,1/9/17,Asia,Japan,Fukuoka,BKA,P,475000,4,4203
112******28.201,12/15/16,HN,HNJKP764BKA,1/9/17,Asia,Japan,Shimonoseki,BKA,P,475000,4,4204
112******28.201,12/15/16,HN,HNJKP764BKA,1/9/17,Asia,Japan,Beppu,BKA,P,475000,4,4205
112******28.201,12/15/16,HN,HNJKP764BKA,1/9/17,Asia,Japan,Yufuin,BKA,P,475000,4,4206
112******28.201,12/15/16,HN,HNJKP764BKA,1/9/17,Asia,Japan,Fukuoka,BKA,P,475000,4,4207
112******28.201,12/15/16,HN,HNJKP764BKA,1/9/17,Asia,Japan,Shimonoseki,BKA,P,475000,4,4208
112******28.201,12/15/16,KR,KR150200884KE,1/1/17,Europe,Turkey,Istanbul,KE,P,849000,9,4209
112******28.201,12/15/16,KR,KR150200884KE,1/1/17,Europe,Turkey,Pamukkale,KE,P,849000,9,4210
112******28.201,12/15/16,KR,KR150200884KE,1/1/17,Europe,Turkey,Aygall,KE,P,849000,9,4211
112******28.201,12/15/16,KR,KR150200884KE,1/1/17,Europe,Turkey,Antalya,KE,P,849000,9,4212
112******28.201,12/15/16,KR,KR150200884KE,1/1/17,Europe,Turkey,Konya,KE,P,849000,9,4213
112******28.201,12/15/16,KR,KR150200884KE,1/1/17,Europe,Turkey,Troy,KE,P,849000,9,4214
121******23.113,12/15/16,JU,JUAXP206LJ0,1/22/17,Asia,Laos,Vanguard,LJ0,P,799000,5,4215
121******23.113,12/15/16,JU,JUAXP206LJ0,1/22/17,Asia,Laos,Vientiane,LJ0,P,799000,5,4216
211******8.134,12/15/16,MD,MDAMP700LJXF,12/30/16,Asia,Malaysia,Kota Kinabalu,LJXF,P,1219000,5,4217
121******8.207,12/15/16,HN,HNABP100LJB,2/10/17,Asia,Thailand,Phuket,LJB,P,663000,5,4218
121******8.207,12/15/16,HN,HNABP100LJB,2/6/17,Asia,Thailand,Phuket,LJB,P,663000,5,4219
121******8.207,12/15/16,HN,HNABP100LJB,2/7/17,Asia,Thailand,Phuket,LJB,P,663000,5,4220
125******7.7,12/15/16,MD,MDAPE320PRM7,1/16/17,Asia,Philippines,Boracay,PRM7,P,909000,5,4221
125******7.7,12/15/16,MD,MDAPE320PRM7,1/17/17,Asia,Philippines,Boracay,PRM7,P,909000,5,4222
118******4.192,12/15/16,HN,HNAAP101XJ2,1/23/17,Asia,Thailand,Bangkok,XJ2,P,640000,5,4223
118******4.192,12/15/16,HN,HNAAP101XJ2,1/23/17,Asia,Thailand,Pattaya,XJ2,P,640000,5,4224
118******4.192,12/15/16,HN,HNAAP101XJ2,1/23/17,Asia,Thailand,Bangkok,XJ2,P,640000,5,4225
118******4.192,12/15/16,HN,HNAAP101XJ2,1/23/17,Asia,Thailand,Pattaya,XJ2,P,640000,5,4226
223******170,12/15/16,HN,HNAPP1005J2,1/27/17,Asia,Philippines,Manila,5J2,P,659000,4,4227
223******170,12/15/16,HN,HNAPP1005J2,1/27/17,Asia,Philippines,Manila,5J2,P,659000,4,4228
223******170,12/15/16,HJ,HJKW20852LJ2,1/28/17,Asia,Japan,Osaka,LJ2,F,869000,3,4229
223******170,12/15/16,HN,HNCHA823ZE8,1/27/17,Asia,Hong Kong,Hong Kong,ZE8,F,1061000,3,4230
1.2******.152,12/15/16,HN,HNAAP101XJ2,1/27/17,Asia,Thailand,Bangkok,XJ2,P,1200000,5,4231
1.2******.152,12/15/16,HN,HNAAP101XJ2,1/27/17,Asia,Thailand,Pattaya,XJ2,P,1200000,5,4232
1.2******.152,12/15/16,HN,HNAAP101XJ2,1/26/17,Asia,Thailand,Bangkok,XJ2,P,1320000,5,4233
1.2******.152,12/15/16,HN,HNAAP101XJ2,1/26/17,Asia,Thailand,Pattaya,XJ2,P,1320000,5,4234
223******77,12/15/16,MD,MDAPE320PRM7,1/27/17,Asia,Philippines,Boracay,PRM7,P,1539000,5,4235
61.******105,12/15/16,HN,HNABP100LJB,12/22/16,Asia,Thailand,Phuket,LJB,P,663000,5,4236
223******4.156,12/16/16,KR,KR1502014136EY,12/20/16,Europe,Bosnia,Mostar,EY,P,1850000,9,4237
223******4.156,12/16/16,KR,KR1502014136EY,12/20/16,Europe,Bosnia,Sarajevo,EY,P,1850000,9,4238
223******4.156,12/16/16,KR,KR1502014136EY,12/20/16,Europe,Slovakia,Bled,EY,P,1850000,9,4239
223******4.156,12/16/16,KR,KR1502014136EY,12/20/16,Europe,Yugo,Belgrade,EY,P,1850000,9,4240
223******4.156,12/16/16,KR,KR1502014136EY,12/20/16,Europe,Croatia,Dubrovnik,EY,P,1850000,9,4241
223******4.156,12/16/16,KR,KR1502014136EY,12/20/16,Europe,Croatia,Zagreb,EY,P,1850000,9,4242
222******66.223,12/16/16,HJ,HJKW18C01KE6,1/23/17,Asia,Taiwan,Taipei,KE6,P,899000,4,4243
222******66.223,12/16/16,HJ,HJKW18C01KE6,1/23/17,Asia,Taiwan,Taipei,KE6,P,899000,4,4244
222******66.223,12/16/16,HN,HNATA100BR0,1/23/17,Asia,Taiwan,Taipei,BR0,F,419000,4,4245
222******66.223,12/16/16,HN,HNATA109TWX,1/23/17,Asia,Taiwan,Taipei,TWX,F,499000,4,4246
222******66.223,12/16/16,JU,JUCAP383KE6,1/15/17,Asia,Taiwan,Taipei,KE6,P,799000,4,4247
222******66.223,12/16/16,JU,JUCAP383KE6,1/22/17,Asia,Taiwan,Taipei,KE6,P,799000,4,4248
222******66.223,12/16/16,NI,NI2102007163CX,1/23/17,Asia,Taiwan,Taipei,CX,F,609000,3,4249
222******66.223,12/16/16,HJ,HJKW18C01KE6,1/23/17,Asia,Taiwan,Taipei,KE6,P,899000,4,4250
222******66.223,12/16/16,HJ,HJKW18C01KE6,1/23/17,Asia,Taiwan,Taipei,KE6,P,899000,4,4251
222******66.223,12/16/16,MD,MDADP903BRA4,1/23/17,Asia,Taiwan,Taipei,BRA4,P,679000,4,4252
121******34.72,12/16/16,HN,HNJOB561ZE4,1/28/17,Asia,Japan,Osaka,ZE4,F,750000,4,4253
180******6.9,12/16/16,HN,HNCNP820KEL,12/30/16,Asia,China,Qingdao,KEL,P,799000,3,4254
180******6.9,12/16/16,HN,HNCNP820KEL,1/27/17,Asia,China,Qingdao,KEL,P,849000,3,4255
175******8.75,12/16/16,MD,MDAMP700ZEXF,3/17/17,Asia,Malaysia,Kota Kinabalu,ZEXF,P,1149000,5,4256
112******96.116,12/16/16,LT093,LT0937496AAARS,12/27/16,Asia,Malaysia,Kota Kinabalu,RS,P,1149000,5,4257
49.******2.83,12/16/16,HN,HNAAP101XJ2,3/2/17,Asia,Thailand,Bangkok,XJ2,P,600000,5,4258
49.******2.83,12/16/16,HN,HNAAP101XJ2,3/2/17,Asia,Thailand,Pattaya,XJ2,P,600000,5,4259
49.******2.83,12/16/16,HN,HNAAP101XJ2,3/1/17,Asia,Thailand,Bangkok,XJ2,P,600000,5,4260
49.******2.83,12/16/16,HN,HNAAP101XJ2,3/1/17,Asia,Thailand,Pattaya,XJ2,P,600000,5,4261
49.******2.83,12/16/16,HN,HNAAP101XJ2,3/8/17,Asia,Thailand,Bangkok,XJ2,P,600000,5,4262
49.******2.83,12/16/16,HN,HNAAP101XJ2,3/8/17,Asia,Thailand,Pattaya,XJ2,P,600000,5,4263
175******0.136,12/16/16,JU,JUANP605KE6,2/21/17,Asia,Thailand,Chiang Rai,KE6,P,999000,5,4264
175******0.136,12/16/16,JU,JUANP605KE6,2/21/17,Asia,Thailand,Chiang Mai,KE6,P,999000,5,4265
175******0.136,12/16/16,JU,JUANP605KE6,2/23/17,Asia,Thailand,Chiang Rai,KE6,P,999000,5,4266
175******0.136,12/16/16,JU,JUANP605KE6,2/23/17,Asia,Thailand,Chiang Mai,KE6,P,999000,5,4267
223******9.195,12/16/16,KR,KR1202016269RS,1/4/17,Asia,Cambodia,Siem Reap,RS,P,599000,5,4268
175******0.136,12/16/16,HN,HNJKP500KEZ,12/27/16,Asia,Japan,Beppu,KEZ,P,849000,3,4269
175******0.136,12/16/16,HN,HNJKP500KEZ,12/27/16,Asia,Japan,Oita,KEZ,P,849000,3,4270
175******0.136,12/16/16,HN,HNJKP500KEZ,12/27/16,Asia,Japan,Yufuin,KEZ,P,849000,3,4271
175******0.136,12/16/16,HN,HNJKP500KEZ,12/27/16,Asia,Japan,Fukuoka,KEZ,P,849000,3,4272
175******0.136,12/16/16,HN,HNJKP500KEZ,12/27/16,Asia,Japan,Aso,KEZ,P,849000,3,4273
223******9.195,12/16/16,MD,MDAKE601ZEA1,1/3/17,Asia,Cambodia,Siem Reap,ZEA1,P,1029000,5,4274
223******9.195,12/16/16,MD,MDAKE601ZEA1,12/24/16,Asia,Cambodia,Siem Reap,ZEA1,P,549000,5,4275
223******9.195,12/16/16,MD,MDAKE601ZEA1,12/29/16,Asia,Cambodia,Siem Reap,ZEA1,P,529000,5,4276
223******9.195,12/16/16,KR,KR1202016269RS,12/27/16,Asia,Cambodia,Siem Reap,RS,P,499000,5,4277
223******9.195,12/16/16,MD,MDAKE601ZEA1,12/27/16,Asia,Cambodia,Siem Reap,ZEA1,P,999000,5,4278
223******9.195,12/16/16,KR,KR1202016269RS,1/3/17,Asia,Cambodia,Siem Reap,RS,P,549000,5,4279
223******.229,12/16/16,MD,MDATP1007C12,2/22/17,Asia,Thailand,Bangkok,7C12,P,589000,5,4280
223******.229,12/16/16,MD,MDATP1007C12,2/22/17,Asia,Thailand,Pattaya,7C12,P,589000,5,4281
223******.229,12/16/16,MD,MDATP1007C12,2/23/17,Asia,Thailand,Bangkok,7C12,P,599000,5,4282
223******.229,12/16/16,MD,MDATP1007C12,2/23/17,Asia,Thailand,Pattaya,7C12,P,599000,5,4283
223******.229,12/16/16,MD,MDATP1007C12,2/26/17,Asia,Thailand,Bangkok,7C12,P,549000,5,4284
223******.229,12/16/16,MD,MDATP1007C12,2/26/17,Asia,Thailand,Pattaya,7C12,P,549000,5,4285
223******.229,12/16/16,MD,MDATP1007C12,2/1/17,Asia,Thailand,Bangkok,7C12,P,589000,5,4286
223******.229,12/16/16,MD,MDATP1007C12,2/1/17,Asia,Thailand,Pattaya,7C12,P,589000,5,4287
223******.229,12/16/16,MD,MDATP1007C12,2/2/17,Asia,Thailand,Bangkok,7C12,P,589000,5,4288
223******.229,12/16/16,MD,MDATP1007C12,2/2/17,Asia,Thailand,Pattaya,7C12,P,589000,5,4289
223******.229,12/16/16,MD,MDATP1007C12,2/4/17,Asia,Thailand,Bangkok,7C12,P,549000,5,4290
223******.229,12/16/16,MD,MDATP1007C12,2/4/17,Asia,Thailand,Pattaya,7C12,P,549000,5,4291
223******.229,12/16/16,MD,MDATP1007C12,2/8/17,Asia,Thailand,Bangkok,7C12,P,609000,5,4292
223******.229,12/16/16,MD,MDATP1007C12,2/8/17,Asia,Thailand,Pattaya,7C12,P,609000,5,4293
223******.229,12/16/16,MD,MDATP1007C12,2/9/17,Asia,Thailand,Bangkok,7C12,P,589000,5,4294
223******.229,12/16/16,MD,MDATP1007C12,2/9/17,Asia,Thailand,Pattaya,7C12,P,589000,5,4295
223******.229,12/16/16,MD,MDATP1007C12,2/11/17,Asia,Thailand,Bangkok,7C12,P,549000,5,4296
223******.229,12/16/16,MD,MDATP1007C12,2/11/17,Asia,Thailand,Pattaya,7C12,P,549000,5,4297
223******.229,12/16/16,MD,MDATP1007C12,2/12/17,Asia,Thailand,Bangkok,7C12,P,549000,5,4298
223******.229,12/16/16,MD,MDATP1007C12,2/12/17,Asia,Thailand,Pattaya,7C12,P,549000,5,4299
223******.229,12/16/16,MD,MDATP1007C12,2/15/17,Asia,Thailand,Bangkok,7C12,P,589000,5,4300
223******.229,12/16/16,MD,MDATP1007C12,2/15/17,Asia,Thailand,Pattaya,7C12,P,589000,5,4301
223******.229,12/16/16,MD,MDATP1007C12,2/16/17,Asia,Thailand,Bangkok,7C12,P,589000,5,4302
223******.229,12/16/16,MD,MDATP1007C12,2/16/17,Asia,Thailand,Pattaya,7C12,P,589000,5,4303
